cell,method,contract,kind,graph_components,mean_degree,spectral_gap,condition_number,weight_cosine_vs_iu,feature,value,seed,epoch
gsm8k_t1.0,controls_all,controls_all,graph_health,,,,,,,,,
gsm8k_t1.0,core_all,core_all,deployed_weights,,,,,,0,0.024008511432999067,,
gsm8k_t1.0,core_all,core_all,deployed_weights,,,,,,1,0.022535429238939968,,
gsm8k_t1.0,core_all,core_all,deployed_weights,,,,,,2,0.024938961338886914,,
gsm8k_t1.0,core_all,core_all,deployed_weights,,,,,,3,0.026423750491208195,,
gsm8k_t1.0,core_all,core_all,deployed_weights,,,,,,4,0.02375599124955754,,
gsm8k_t1.0,core_all,core_all,deployed_weights,,,,,,5,0.022741742186824784,,
gsm8k_t1.0,core_all,core_all,deployed_weights,,,,,,6,0.02220656028517191,,
gsm8k_t1.0,core_all,core_all,deployed_weights,,,,,,7,0.018342499159197494,,
gsm8k_t1.0,core_all,core_all,deployed_weights,,,,,,8,0.023406547503704356,,
gsm8k_t1.0,core_all,core_all,deployed_weights,,,,,,9,0.02558978225727719,,
gsm8k_t1.0,core_all,core_all,deployed_weights,,,,,,10,0.022635906424047884,,
gsm8k_t1.0,core_all,core_all,deployed_weights,,,,,,11,0.02503835952937157,,
gsm8k_t1.0,core_all,core_all,deployed_weights,,,,,,12,0.023054227965083652,,
gsm8k_t1.0,core_all,core_all,deployed_weights,,,,,,13,0.020031744856033762,,
gsm8k_t1.0,core_all,core_all,deployed_weights,,,,,,14,0.025675124236353573,,
gsm8k_t1.0,core_all,core_all,deployed_weights,,,,,,15,0.028794427560266986,,
gsm8k_t1.0,core_all,core_all,deployed_weights,,,,,,16,0.03226284316396078,,
gsm8k_t1.0,core_all,core_all,deployed_weights,,,,,,17,0.03400675924192787,,
gsm8k_t1.0,core_all,core_all,deployed_weights,,,,,,18,0.03334356081063989,,
gsm8k_t1.0,core_all,core_all,deployed_weights,,,,,,19,0.03362581117697428,,
gsm8k_t1.0,core_all,core_all,deployed_weights,,,,,,20,0.03359974562348108,,
gsm8k_t1.0,core_all,core_all,deployed_weights,,,,,,21,0.03341751619197981,,
gsm8k_t1.0,core_all,core_all,deployed_weights,,,,,,22,0.03059633910227095,,
gsm8k_t1.0,core_all,core_all,deployed_weights,,,,,,23,0.029660915344927256,,
gsm8k_t1.0,core_all,core_all,deployed_weights,,,,,,24,0.02892835534735364,,
gsm8k_t1.0,core_all,core_all,deployed_weights,,,,,,25,0.027371729706472617,,
gsm8k_t1.0,core_all,core_all,deployed_weights,,,,,,26,0.024376845029489374,,
gsm8k_t1.0,core_all,core_all,deployed_weights,,,,,,27,0.021585160356452145,,
gsm8k_t1.0,core_all,core_all,deployed_weights,,,,,,28,0.018809496870144986,,
gsm8k_t1.0,core_all,core_all,deployed_weights,,,,,,29,0.007396084911136043,,
gsm8k_t1.0,core_all,core_all,deployed_weights,,,,,,30,0.0,,
gsm8k_t1.0,core_all,core_all,deployed_weights,,,,,,31,0.0,,
gsm8k_t1.0,core_all,core_all,iu_weights,,,,,,0,0.02216563720370993,,
gsm8k_t1.0,core_all,core_all,iu_weights,,,,,,1,0.019886752388237283,,
gsm8k_t1.0,core_all,core_all,iu_weights,,,,,,2,0.02186233242270688,,
gsm8k_t1.0,core_all,core_all,iu_weights,,,,,,3,0.02277046230227707,,
gsm8k_t1.0,core_all,core_all,iu_weights,,,,,,4,0.019896655373085263,,
gsm8k_t1.0,core_all,core_all,iu_weights,,,,,,5,0.018867171096580843,,
gsm8k_t1.0,core_all,core_all,iu_weights,,,,,,6,0.018089483949407598,,
gsm8k_t1.0,core_all,core_all,iu_weights,,,,,,7,0.014570265328508912,,
gsm8k_t1.0,core_all,core_all,iu_weights,,,,,,8,0.019717975684234994,,
gsm8k_t1.0,core_all,core_all,iu_weights,,,,,,9,0.022180982767895634,,
gsm8k_t1.0,core_all,core_all,iu_weights,,,,,,10,0.01962054109208174,,
gsm8k_t1.0,core_all,core_all,iu_weights,,,,,,11,0.021417813680314833,,
gsm8k_t1.0,core_all,core_all,iu_weights,,,,,,12,0.01918474395289457,,
gsm8k_t1.0,core_all,core_all,iu_weights,,,,,,13,0.016682759740071232,,
gsm8k_t1.0,core_all,core_all,iu_weights,,,,,,14,0.022182555905535847,,
gsm8k_t1.0,core_all,core_all,iu_weights,,,,,,15,0.026976847568454705,,
gsm8k_t1.0,core_all,core_all,iu_weights,,,,,,16,0.030765984526861547,,
gsm8k_t1.0,core_all,core_all,iu_weights,,,,,,17,0.0336177368986925,,
gsm8k_t1.0,core_all,core_all,iu_weights,,,,,,18,0.03356504709020643,,
gsm8k_t1.0,core_all,core_all,iu_weights,,,,,,19,0.034165905900833266,,
gsm8k_t1.0,core_all,core_all,iu_weights,,,,,,20,0.0348767352605788,,
gsm8k_t1.0,core_all,core_all,iu_weights,,,,,,21,0.03498162615371334,,
gsm8k_t1.0,core_all,core_all,iu_weights,,,,,,22,0.03299066248351846,,
gsm8k_t1.0,core_all,core_all,iu_weights,,,,,,23,0.032293664809087214,,
gsm8k_t1.0,core_all,core_all,iu_weights,,,,,,24,0.03166688252596421,,
gsm8k_t1.0,core_all,core_all,iu_weights,,,,,,25,0.02999228391053506,,
gsm8k_t1.0,core_all,core_all,iu_weights,,,,,,26,0.027068532518127533,,
gsm8k_t1.0,core_all,core_all,iu_weights,,,,,,27,0.024403026125227593,,
gsm8k_t1.0,core_all,core_all,iu_weights,,,,,,28,0.021913518037832144,,
gsm8k_t1.0,core_all,core_all,iu_weights,,,,,,29,0.010679799453370675,,
gsm8k_t1.0,core_all,core_all,iu_weights,,,,,,30,-0.007577475026304244,,
gsm8k_t1.0,core_all,core_all,iu_weights,,,,,,31,-0.01459857228266377,,
gsm8k_t1.0,core_all,core_all,dufs_liu_weights,,,,,,0,0.0196388696194369,,
gsm8k_t1.0,core_all,core_all,dufs_liu_weights,,,,,,1,0.016962934806180108,,
gsm8k_t1.0,core_all,core_all,dufs_liu_weights,,,,,,2,0.018702979088542557,,
gsm8k_t1.0,core_all,core_all,dufs_liu_weights,,,,,,3,0.019168709615575204,,
gsm8k_t1.0,core_all,core_all,dufs_liu_weights,,,,,,4,0.016309442695956713,,
gsm8k_t1.0,core_all,core_all,dufs_liu_weights,,,,,,5,0.015170129155472105,,
gsm8k_t1.0,core_all,core_all,dufs_liu_weights,,,,,,6,0.014684577444192395,,
gsm8k_t1.0,core_all,core_all,dufs_liu_weights,,,,,,7,0.01138575652177151,,
gsm8k_t1.0,core_all,core_all,dufs_liu_weights,,,,,,8,0.01653560913799704,,
gsm8k_t1.0,core_all,core_all,dufs_liu_weights,,,,,,9,0.01884173766411294,,
gsm8k_t1.0,core_all,core_all,dufs_liu_weights,,,,,,10,0.01698753201329958,,
gsm8k_t1.0,core_all,core_all,dufs_liu_weights,,,,,,11,0.01812288249783347,,
gsm8k_t1.0,core_all,core_all,dufs_liu_weights,,,,,,12,0.015958948306856686,,
gsm8k_t1.0,core_all,core_all,dufs_liu_weights,,,,,,13,0.014260495744096846,,
gsm8k_t1.0,core_all,core_all,dufs_liu_weights,,,,,,14,0.019168045520410945,,
gsm8k_t1.0,core_all,core_all,dufs_liu_weights,,,,,,15,0.02444826435760602,,
gsm8k_t1.0,core_all,core_all,dufs_liu_weights,,,,,,16,0.028065532022656266,,
gsm8k_t1.0,core_all,core_all,dufs_liu_weights,,,,,,17,0.03142249321220179,,
gsm8k_t1.0,core_all,core_all,dufs_liu_weights,,,,,,18,0.03183531620760753,,
gsm8k_t1.0,core_all,core_all,dufs_liu_weights,,,,,,19,0.03261062122107254,,
gsm8k_t1.0,core_all,core_all,dufs_liu_weights,,,,,,20,0.03369973297035876,,
gsm8k_t1.0,core_all,core_all,dufs_liu_weights,,,,,,21,0.03400958357561529,,
gsm8k_t1.0,core_all,core_all,dufs_liu_weights,,,,,,22,0.03278910015141221,,
gsm8k_t1.0,core_all,core_all,dufs_liu_weights,,,,,,23,0.032457731432251134,,
gsm8k_t1.0,core_all,core_all,dufs_liu_weights,,,,,,24,0.032029392668358664,,
gsm8k_t1.0,core_all,core_all,dufs_liu_weights,,,,,,25,0.030505462779501325,,
gsm8k_t1.0,core_all,core_all,dufs_liu_weights,,,,,,26,0.027938400309531285,,
gsm8k_t1.0,core_all,core_all,dufs_liu_weights,,,,,,27,0.025628123475618,,
gsm8k_t1.0,core_all,core_all,dufs_liu_weights,,,,,,28,0.023490603189299127,,
gsm8k_t1.0,core_all,core_all,dufs_liu_weights,,,,,,29,0.013255865956558926,,
gsm8k_t1.0,core_all,core_all,dufs_liu_weights,,,,,,30,-0.004444840381151115,,
gsm8k_t1.0,core_all,core_all,dufs_liu_weights,,,,,,31,-0.011029416709675995,,
gsm8k_t1.0,core_all,core_all,dufs_gates,,,,,,0,0.045489114955030927,,
gsm8k_t1.0,core_all,core_all,dufs_gates,,,,,,1,0.05659310037843179,,
gsm8k_t1.0,core_all,core_all,dufs_gates,,,,,,2,0.05136413091788403,,
gsm8k_t1.0,core_all,core_all,dufs_gates,,,,,,3,0.0666997803760804,,
gsm8k_t1.0,core_all,core_all,dufs_gates,,,,,,4,0.07703095770888489,,
gsm8k_t1.0,core_all,core_all,dufs_gates,,,,,,5,0.05874957531670191,,
gsm8k_t1.0,core_all,core_all,dufs_gates,,,,,,6,0.05409214290791002,,
gsm8k_t1.0,core_all,core_all,dufs_gates,,,,,,7,0.040323090880492865,,
gsm8k_t1.0,core_all,core_all,dufs_gates,,,,,,8,0.06189979248369162,,
gsm8k_t1.0,core_all,core_all,dufs_gates,,,,,,9,0.071242608897965,,
gsm8k_t1.0,core_all,core_all,dufs_gates,,,,,,10,0.045124867813191354,,
gsm8k_t1.0,core_all,core_all,dufs_gates,,,,,,11,0.07369036924516109,,
gsm8k_t1.0,core_all,core_all,dufs_gates,,,,,,12,0.08101663111723867,,
gsm8k_t1.0,core_all,core_all,dufs_gates,,,,,,13,0.05401449466005621,,
gsm8k_t1.0,core_all,core_all,dufs_gates,,,,,,14,0.06471694871134762,,
gsm8k_t1.0,core_all,core_all,dufs_gates,,,,,,15,0.04708276083935927,,
gsm8k_t1.0,core_all,core_all,dufs_gates,,,,,,16,0.720748177607006,,
gsm8k_t1.0,core_all,core_all,dufs_gates,,,,,,17,1.5214309963174488,,
gsm8k_t1.0,core_all,core_all,dufs_gates,,,,,,18,1.5216866068775725,,
gsm8k_t1.0,core_all,core_all,dufs_gates,,,,,,19,1.5208301520856997,,
gsm8k_t1.0,core_all,core_all,dufs_gates,,,,,,20,1.5215014718804296,,
gsm8k_t1.0,core_all,core_all,dufs_gates,,,,,,21,1.5212879440770575,,
gsm8k_t1.0,core_all,core_all,dufs_gates,,,,,,22,1.5196420310640142,,
gsm8k_t1.0,core_all,core_all,dufs_gates,,,,,,23,1.5213267589377415,,
gsm8k_t1.0,core_all,core_all,dufs_gates,,,,,,24,1.5220873619932902,,
gsm8k_t1.0,core_all,core_all,dufs_gates,,,,,,25,1.5213379892511008,,
gsm8k_t1.0,core_all,core_all,dufs_gates,,,,,,26,1.5217504161741189,,
gsm8k_t1.0,core_all,core_all,dufs_gates,,,,,,27,1.521600043055646,,
gsm8k_t1.0,core_all,core_all,dufs_gates,,,,,,28,1.5205763689018215,,
gsm8k_t1.0,core_all,core_all,dufs_gates,,,,,,29,1.4905711298579292,,
gsm8k_t1.0,core_all,core_all,dufs_gates,,,,,,30,0.2622356574641781,,
gsm8k_t1.0,core_all,core_all,dufs_gates,,,,,,31,1.1665314754969773,,
gsm8k_t1.0,core_all,core_all,graph_health,1,3.864262801519184,0.017033905615006024,1.5255286774092038,0.9963411895097254,,,,
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.06931829452514648,0,0
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.08352112770080566,0,1
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.05927341431379318,0,2
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.07502209395170212,0,3
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.0733296126127243,0,4
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.11621595919132233,0,5
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.08216259628534317,0,6
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.11277855932712555,0,7
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.09156341105699539,0,8
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.06979209184646606,0,9
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.08009316027164459,0,10
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.08464988321065903,0,11
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.10786767303943634,0,12
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.13951760530471802,0,13
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.09712270647287369,0,14
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.10649538785219193,0,15
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.11646323651075363,0,16
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.13800890743732452,0,17
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.13473498821258545,0,18
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.13199736177921295,0,19
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.11650676280260086,0,20
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.09750059247016907,0,21
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.16169340908527374,0,22
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.08174088597297668,0,23
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.14942245185375214,0,24
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.12965665757656097,0,25
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.11103054881095886,0,26
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.15794028341770172,0,27
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.14387983083724976,0,28
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.16952313482761383,0,29
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.10265370458364487,0,30
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.11914582550525665,0,31
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.16300693154335022,0,32
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.20815058052539825,0,33
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.19586345553398132,0,34
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.16296660900115967,0,35
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.2020062506198883,0,36
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.15177549421787262,0,37
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.21617691218852997,0,38
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.15767371654510498,0,39
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.20113331079483032,0,40
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.21933592855930328,0,41
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.20305703580379486,0,42
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.22328774631023407,0,43
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.2281510829925537,0,44
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.25959497690200806,0,45
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.20867252349853516,0,46
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.19055485725402832,0,47
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.3255084753036499,0,48
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.2558303773403168,0,49
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.2728990614414215,0,50
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.25670361518859863,0,51
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.29463422298431396,0,52
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.3351631760597229,0,53
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.29245033860206604,0,54
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.3247998058795929,0,55
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.34955501556396484,0,56
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.33789628744125366,0,57
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.3078054189682007,0,58
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.3867133855819702,0,59
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.3571626842021942,0,60
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.32738015055656433,0,61
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.372965544462204,0,62
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.304951936006546,0,63
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.37284526228904724,0,64
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.3805451989173889,0,65
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.373252809047699,0,66
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.3752860128879547,0,67
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.41963592171669006,0,68
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.4173968732357025,0,69
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.32069846987724304,0,70
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.40255653858184814,0,71
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.4002566635608673,0,72
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.3847919702529907,0,73
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.4677411913871765,0,74
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.4748687148094177,0,75
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.33267858624458313,0,76
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.4520360827445984,0,77
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.3934834897518158,0,78
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.4542243778705597,0,79
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.1209358274936676,1,0
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.11004330962896347,1,1
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.0908019170165062,1,2
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.06542764604091644,1,3
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.0747743770480156,1,4
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.09359152615070343,1,5
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.08283986151218414,1,6
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.1204088106751442,1,7
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.10983830690383911,1,8
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.0988888069987297,1,9
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.10042580217123032,1,10
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.10405898839235306,1,11
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.09500550478696823,1,12
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.10671645402908325,1,13
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.08593916147947311,1,14
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.10484163463115692,1,15
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.11786840111017227,1,16
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.08840009570121765,1,17
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.11395453661680222,1,18
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.11932983249425888,1,19
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.12908171117305756,1,20
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.14130257070064545,1,21
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.16408498585224152,1,22
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.10851427912712097,1,23
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.11927004158496857,1,24
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.1503719836473465,1,25
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.1281862109899521,1,26
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.15052442252635956,1,27
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.11993079632520676,1,28
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.12469121813774109,1,29
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.1933433711528778,1,30
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.1282840520143509,1,31
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.14412212371826172,1,32
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.1313633769750595,1,33
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.17108260095119476,1,34
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.14938929677009583,1,35
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.159484401345253,1,36
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.2215874195098877,1,37
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.13944131135940552,1,38
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.21160271763801575,1,39
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.1741066426038742,1,40
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.2179754227399826,1,41
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.26066854596138,1,42
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.26854363083839417,1,43
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.24183735251426697,1,44
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.2288697212934494,1,45
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.27583837509155273,1,46
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.2523099482059479,1,47
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.2767854928970337,1,48
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.2717530131340027,1,49
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.3029651641845703,1,50
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.3311651051044464,1,51
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.30539122223854065,1,52
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.37726280093193054,1,53
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.3248285949230194,1,54
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.31689512729644775,1,55
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.3558948338031769,1,56
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.32920244336128235,1,57
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.3798193633556366,1,58
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.35962626338005066,1,59
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.4015759527683258,1,60
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.4488420784473419,1,61
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.347173273563385,1,62
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.3731338381767273,1,63
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.4522326588630676,1,64
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.43180063366889954,1,65
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.33670148253440857,1,66
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.48002463579177856,1,67
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.40503066778182983,1,68
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.3934500515460968,1,69
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.45743465423583984,1,70
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.5397995114326477,1,71
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.4210698902606964,1,72
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.5285224914550781,1,73
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.4564090967178345,1,74
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.48029059171676636,1,75
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.5021517276763916,1,76
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.5841784477233887,1,77
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.5174195766448975,1,78
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.47240200638771057,1,79
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.07816237956285477,2,0
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.12759293615818024,2,1
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.08210472762584686,2,2
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.08127851784229279,2,3
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.06735174357891083,2,4
gsm8k_t1.0,core_all,core_all,dufs_convergence,,,,,,loss,-0.08984557539224625,2,5
